 # HEADER
  
          50  atoms
           3  atom types
 
      0.000000000000      11.519000000000  xlo xhi
      0.000000000000      11.536000000000  ylo yhi
      0.000000000000      11.526000000000  zlo zhi
 
Masses
 
            1   22.98976928             # Na
            2   183.84000000            # W
            3   15.99900000             # O
 
Atoms # charge
 
         1    1   1.000000        4.130000000000      10.000000000000      10.000000000000
         2    1   1.000000        4.154000000000      -0.000000000000       0.678000000000
         3    1   1.000000        5.293000000000       2.755000000000       2.379000000000
         4    1   1.000000        4.096000000000       8.961000000000       2.698000000000
         5    1   1.000000        4.179000000000      10.036000000000       0.017000000000
         6    1   1.000000        2.186000000000       6.059000000000       5.295000000000
         7    1   1.000000       -0.002000000000       9.455000000000       7.951000000000
         8    1   1.000000        4.437000000000       2.891000000000       6.344000000000
         9    1   1.000000        8.704000000000       8.624000000000       4.688000000000
        10    1   1.000000        0.144000000000       0.615000000000       2.543000000000
        11    1   1.000000        0.317000000000       5.679000000000       2.146000000000
        12    1   1.000000        3.612000000000       9.806000000000       4.782000000000
        13    2   6.000000        1.108000000000       8.810000000000       4.812000000000
        14    3  -2.000000        2.517000000000       7.912000000000       3.808000000000
        15    3  -2.000000        1.910000000000      10.004000000000       6.131000000000
        16    3  -2.000000       -0.003000000000       9.846000000000       3.589000000000
        17    3  -2.000000        0.009000000000       7.482000000000       5.722000000000
        18    2   6.000000        8.963000000000       6.011000000000       8.196000000000
        19    3  -2.000000        7.141000000000       6.491000000000       7.693000000000
        20    3  -2.000000        9.984000000000       7.631000000000       8.565000000000
        21    3  -2.000000        8.923000000000       4.890000000000       9.792000000000
        22    3  -2.000000        9.805000000000       5.031000000000       6.735000000000
        23    2   6.000000        8.088000000000       2.115000000000       3.046000000000
        24    3  -2.000000        7.371000000000       0.869000000000       1.729000000000
        25    3  -2.000000        6.658000000000       2.698000000000       4.237000000000
        26    3  -2.000000        9.480000000000       1.229000000000       4.087000000000
        27    3  -2.000000        8.846000000000       3.662000000000       2.133000000000
        28    2   6.000000        6.839000000000       5.920000000000       3.800000000000
        29    3  -2.000000        8.405000000000       6.130000000000       2.658000000000
        30    3  -2.000000        7.347000000000       4.983000000000       5.433000000000
        31    3  -2.000000        6.125000000000       7.678000000000       4.253000000000
        32    3  -2.000000        5.479000000000       4.890000000000       2.856000000000
        33    2   6.000000        1.897000000000       5.787000000000       8.946000000000
        34    3  -2.000000        0.371000000000       6.915000000000       8.502000000000
        35    3  -2.000000        3.179000000000       6.812000000000      10.000000000000
        36    3  -2.000000        1.290000000000       4.248000000000       9.979000000000
        37    3  -2.000000        2.751000000000       5.171000000000       7.305000000000
        38    2   6.000000        5.427000000000       2.484000000000       8.327000000000
        39    3  -2.000000        6.422000000000       2.361000000000       9.999000000000
        40    3  -2.000000        3.519000000000       2.306000000000       8.692000000000
        41    3  -2.000000        5.771000000000       4.212000000000       7.491000000000
        42    3  -2.000000        5.994000000000       1.057000000000       7.125000000000
        43    2   6.000000        1.742000000000       8.154000000000       0.524000000000
        44    3  -2.000000       -0.035000000000       7.508000000000       1.000000000000
        45    3  -2.000000        3.269000000000       6.944000000000       0.586000000000
        46    3  -2.000000        1.991000000000      10.012000000000      -0.014000000000
        47    2   6.000000        5.543000000000       7.575000000000       1.810000000000
        48    3  -2.000000        5.067000000000       8.024000000000      -0.026000000000
        49    3  -2.000000        4.248000000000       6.683000000000       2.963000000000
        50    3  -2.000000        7.315000000000       8.017000000000       2.494000000000
